layer, level, fraction, repeat, accuracy
features.3, node, 0.3, 2, 0.7756999731063843
features.3, node, 0.4, 0, 0.7648999691009521
features.3, node, 0.4, 1, 0.7807999849319458
features.3, node, 0.4, 2, 0.7461000084877014
features.3, node, 0.5, 0, 0.7529999613761902
features.3, node, 0.5, 1, 0.7360000014305115
features.3, node, 0.5, 2, 0.7315999865531921
features.3, node, 0.6, 0, 0.677299976348877
features.3, node, 0.6, 1, 0.7027999758720398
features.3, node, 0.6, 2, 0.7026000022888184
features.3, node, 0.7, 0, 0.6499999761581421
features.3, node, 0.7, 1, 0.6567999720573425
features.3, node, 0.7, 2, 0.6448999643325806
features.3, node, 0.8, 0, 0.6703999638557434
features.3, node, 0.8, 1, 0.5364999771118164
features.3, node, 0.8, 2, 0.3853999972343445
features.3, node, 0.9, 0, 0.38979998230934143
features.3, node, 0.9, 1, 0.3418999910354614
features.3, node, 0.9, 2, 0.43209999799728394
features.3, node, 1.0, 0, 0.04999999701976776
features.3, node, 1.0, 1, 0.04999999701976776
features.3, node, 1.0, 2, 0.04999999701976776
features.6, synapse, 0.0, 0, 0.8000999689102173
features.6, synapse, 0.0, 1, 0.8000999689102173
features.6, synapse, 0.0, 2, 0.8000999689102173
features.6, synapse, 0.1, 0, 0.8001999855041504
features.6, synapse, 0.1, 1, 0.8003000020980835
features.6, synapse, 0.1, 2, 0.8003000020980835
features.6, synapse, 0.2, 0, 0.7999999523162842
features.6, synapse, 0.2, 1, 0.7998999953269958
features.6, synapse, 0.2, 2, 0.7972999811172485
features.6, synapse, 0.3, 0, 0.7985000014305115
features.6, synapse, 0.3, 1, 0.7981999516487122
features.6, synapse, 0.3, 2, 0.8007000088691711
features.6, synapse, 0.4, 0, 0.7976999878883362
features.6, synapse, 0.4, 1, 0.7973999977111816
features.6, synapse, 0.4, 2, 0.799299955368042
features.6, synapse, 0.5, 0, 0.7938999533653259
features.6, synapse, 0.5, 1, 0.7996999621391296
features.6, synapse, 0.5, 2, 0.7960999608039856
features.6, synapse, 0.6, 0, 0.7928000092506409
features.6, synapse, 0.6, 1, 0.7942000031471252
features.6, synapse, 0.6, 2, 0.7942000031471252
features.6, synapse, 0.7, 0, 0.7896999716758728
features.6, synapse, 0.7, 1, 0.7913999557495117
features.6, synapse, 0.7, 2, 0.7913999557495117
features.6, synapse, 0.8, 0, 0.7820000052452087
features.6, synapse, 0.8, 1, 0.7805999517440796
features.6, synapse, 0.8, 2, 0.7802000045776367
features.6, synapse, 0.9, 0, 0.7195000052452087
features.6, synapse, 0.9, 1, 0.7192999720573425
features.6, synapse, 0.9, 2, 0.7339999675750732
features.6, synapse, 1.0, 0, 0.04999999701976776
features.6, synapse, 1.0, 1, 0.04999999701976776
features.6, synapse, 1.0, 2, 0.04999999701976776
features.6, node, 0.0, 0, 0.8000999689102173
features.6, node, 0.0, 1, 0.8000999689102173
features.6, node, 0.0, 2, 0.8000999689102173
features.6, node, 0.1, 0, 0.7961999773979187
features.6, node, 0.1, 1, 0.801099956035614
features.6, node, 0.1, 2, 0.7990999817848206
features.6, node, 0.2, 0, 0.7961999773979187
features.6, node, 0.2, 1, 0.7967999577522278
features.6, node, 0.2, 2, 0.7965999841690063
features.6, node, 0.3, 0, 0.7943999767303467
features.6, node, 0.3, 1, 0.7928000092506409
features.6, node, 0.3, 2, 0.7937999963760376
features.6, node, 0.4, 0, 0.7912999987602234
features.6, node, 0.4, 1, 0.7849999666213989
features.6, node, 0.4, 2, 0.7876999974250793
features.6, node, 0.5, 0, 0.7816999554634094
features.6, node, 0.5, 1, 0.776199996471405
features.6, node, 0.5, 2, 0.7756999731063843
features.6, node, 0.6, 0, 0.7720999717712402
features.6, node, 0.6, 1, 0.7730000019073486
features.6, node, 0.6, 2, 0.7691999673843384
features.6, node, 0.7, 0, 0.7378999590873718
features.6, node, 0.7, 1, 0.748699963092804
features.6, node, 0.7, 2, 0.7504000067710876
features.6, node, 0.8, 0, 0.6961999535560608
features.6, node, 0.8, 1, 0.7051999568939209
features.6, node, 0.8, 2, 0.6847000122070312
features.6, node, 0.9, 0, 0.45649999380111694
features.6, node, 0.9, 1, 0.5347999930381775
features.6, node, 0.9, 2, 0.5752999782562256
features.6, node, 1.0, 0, 0.04999999701976776
features.6, node, 1.0, 1, 0.04999999701976776
features.6, node, 1.0, 2, 0.04999999701976776
features.8, synapse, 0.0, 0, 0.8000999689102173
features.8, synapse, 0.0, 1, 0.8000999689102173
features.8, synapse, 0.0, 2, 0.8000999689102173
features.8, synapse, 0.1, 0, 0.7986999750137329
features.8, synapse, 0.1, 1, 0.8001999855041504
features.8, synapse, 0.1, 2, 0.7990999817848206
features.8, synapse, 0.2, 0, 0.8014000058174133
features.8, synapse, 0.2, 1, 0.7990999817848206
features.8, synapse, 0.2, 2, 0.7978000044822693
features.8, synapse, 0.3, 0, 0.8014999628067017
features.8, synapse, 0.3, 1, 0.7996999621391296
features.8, synapse, 0.3, 2, 0.7989000082015991
features.8, synapse, 0.4, 0, 0.7980999946594238
features.8, synapse, 0.4, 1, 0.7991999983787537
features.8, synapse, 0.4, 2, 0.7993999719619751
features.8, synapse, 0.5, 0, 0.7973999977111816
features.8, synapse, 0.5, 1, 0.7967999577522278
features.8, synapse, 0.5, 2, 0.7978000044822693
features.8, synapse, 0.6, 0, 0.7931999564170837
features.8, synapse, 0.6, 1, 0.7919999957084656
features.8, synapse, 0.6, 2, 0.7945999503135681
features.8, synapse, 0.7, 0, 0.7866999506950378
features.8, synapse, 0.7, 1, 0.7865999937057495
features.8, synapse, 0.7, 2, 0.7913999557495117
features.8, synapse, 0.8, 0, 0.7789999842643738
features.8, synapse, 0.8, 1, 0.7738999724388123
features.8, synapse, 0.8, 2, 0.7753999829292297
features.8, synapse, 0.9, 0, 0.6847000122070312
features.8, synapse, 0.9, 1, 0.6811000108718872
features.8, synapse, 0.9, 2, 0.6570000052452087
features.8, synapse, 1.0, 0, 0.04999999701976776
features.8, synapse, 1.0, 1, 0.04999999701976776
features.8, synapse, 1.0, 2, 0.04999999701976776
features.8, node, 0.0, 0, 0.8000999689102173
features.8, node, 0.0, 1, 0.8000999689102173
features.8, node, 0.0, 2, 0.8000999689102173
features.8, node, 0.1, 0, 0.7942999601364136
features.8, node, 0.1, 1, 0.7955999970436096
features.8, node, 0.1, 2, 0.7929999828338623
features.8, node, 0.2, 0, 0.791700005531311
features.8, node, 0.2, 1, 0.7930999994277954
features.8, node, 0.2, 2, 0.789900004863739
features.8, node, 0.3, 0, 0.7727999687194824
features.8, node, 0.3, 1, 0.7838000059127808
features.8, node, 0.3, 2, 0.7874000072479248
features.8, node, 0.4, 0, 0.7678999900817871
features.8, node, 0.4, 1, 0.7734000086784363
features.8, node, 0.4, 2, 0.7745999693870544
features.8, node, 0.5, 0, 0.7513999938964844
features.8, node, 0.5, 1, 0.7384999990463257
features.8, node, 0.5, 2, 0.7619999647140503
features.8, node, 0.6, 0, 0.7371000051498413
features.8, node, 0.6, 1, 0.7410999536514282
features.8, node, 0.6, 2, 0.7554999589920044
features.8, node, 0.7, 0, 0.7037000060081482
features.8, node, 0.7, 1, 0.7157999873161316
features.8, node, 0.7, 2, 0.6912999749183655
features.8, node, 0.8, 0, 0.64410001039505
features.8, node, 0.8, 1, 0.5857999920845032
features.8, node, 0.8, 2, 0.6275999546051025
features.8, node, 0.9, 0, 0.45829999446868896
features.8, node, 0.9, 1, 0.37869998812675476
features.8, node, 0.9, 2, 0.351500004529953
features.8, node, 1.0, 0, 0.04999999701976776
features.8, node, 1.0, 1, 0.04999999701976776
features.8, node, 1.0, 2, 0.04999999701976776
features.10, synapse, 0.0, 0, 0.8000999689102173
features.10, synapse, 0.0, 1, 0.8000999689102173
features.10, synapse, 0.0, 2, 0.8000999689102173
features.10, synapse, 0.1, 0, 0.7999999523162842
features.10, synapse, 0.1, 1, 0.7979999780654907
features.10, synapse, 0.1, 2, 0.799299955368042
features.10, synapse, 0.2, 0, 0.7982999682426453
features.10, synapse, 0.2, 1, 0.7960999608039856
features.10, synapse, 0.2, 2, 0.7949999570846558
features.10, synapse, 0.3, 0, 0.7945999503135681
features.10, synapse, 0.3, 1, 0.7942999601364136
features.10, synapse, 0.3, 2, 0.7964999675750732
features.10, synapse, 0.4, 0, 0.7938999533653259
features.10, synapse, 0.4, 1, 0.7949999570846558
features.10, synapse, 0.4, 2, 0.7943999767303467
features.10, synapse, 0.5, 0, 0.7874999642372131
features.10, synapse, 0.5, 1, 0.7901999950408936
features.10, synapse, 0.5, 2, 0.7915999889373779
features.10, synapse, 0.6, 0, 0.7893999814987183
features.10, synapse, 0.6, 1, 0.7847999930381775
features.10, synapse, 0.6, 2, 0.7854999899864197
features.10, synapse, 0.7, 0, 0.7795000076293945
features.10, synapse, 0.7, 1, 0.7777000069618225
features.10, synapse, 0.7, 2, 0.773099958896637
features.10, synapse, 0.8, 0, 0.7567999958992004
features.10, synapse, 0.8, 1, 0.7498999834060669
features.10, synapse, 0.8, 2, 0.7465999722480774
features.10, synapse, 0.9, 0, 0.6452999711036682
features.10, synapse, 0.9, 1, 0.6237999796867371
features.10, synapse, 0.9, 2, 0.6328999996185303
