layer, level, fraction, repeat, accuracy
features.0, node, 0.9, 2, 0.1120000034570694
features.0, node, 1.0, 0, 0.10000000149011612
features.0, node, 1.0, 1, 0.10000000149011612
features.0, node, 1.0, 2, 0.10000000149011612
features.3, synapse, 0.0, 0, 0.6680000424385071
features.3, synapse, 0.0, 1, 0.6680000424385071
features.3, synapse, 0.0, 2, 0.6680000424385071
features.3, synapse, 0.1, 0, 0.6020000576972961
features.3, synapse, 0.1, 1, 0.6700000166893005
features.3, synapse, 0.1, 2, 0.64000004529953
features.3, synapse, 0.2, 0, 0.6460000276565552
features.3, synapse, 0.2, 1, 0.612000048160553
features.3, synapse, 0.2, 2, 0.6300000548362732
features.3, synapse, 0.3, 0, 0.6300000548362732
features.3, synapse, 0.3, 1, 0.6360000371932983
features.3, synapse, 0.3, 2, 0.6060000061988831
features.3, synapse, 0.4, 0, 0.5160000324249268
features.3, synapse, 0.4, 1, 0.6060000061988831
features.3, synapse, 0.4, 2, 0.6140000224113464
features.3, synapse, 0.5, 0, 0.5160000324249268
features.3, synapse, 0.5, 1, 0.5020000338554382
features.3, synapse, 0.5, 2, 0.5900000333786011
features.3, synapse, 0.6, 0, 0.5680000185966492
features.3, synapse, 0.6, 1, 0.5200000405311584
features.3, synapse, 0.6, 2, 0.5260000228881836
features.3, synapse, 0.7, 0, 0.25
features.3, synapse, 0.7, 1, 0.2600000202655792
features.3, synapse, 0.7, 2, 0.26600000262260437
features.3, synapse, 0.8, 0, 0.27400001883506775
features.3, synapse, 0.8, 1, 0.4100000262260437
features.3, synapse, 0.8, 2, 0.34800001978874207
features.3, synapse, 0.9, 0, 0.21400001645088196
features.3, synapse, 0.9, 1, 0.29600000381469727
features.3, synapse, 0.9, 2, 0.17400000989437103
features.3, synapse, 1.0, 0, 0.10000000149011612
features.3, synapse, 1.0, 1, 0.10000000149011612
features.3, synapse, 1.0, 2, 0.10000000149011612
features.3, node, 0.0, 0, 0.6680000424385071
features.3, node, 0.0, 1, 0.6680000424385071
features.3, node, 0.0, 2, 0.6680000424385071
features.3, node, 0.1, 0, 0.5960000157356262
features.3, node, 0.1, 1, 0.6380000114440918
features.3, node, 0.1, 2, 0.5820000171661377
features.3, node, 0.2, 0, 0.5920000076293945
features.3, node, 0.2, 1, 0.4520000219345093
features.3, node, 0.2, 2, 0.5640000104904175
features.3, node, 0.3, 0, 0.3460000157356262
features.3, node, 0.3, 1, 0.45000001788139343
features.3, node, 0.3, 2, 0.2880000174045563
features.3, node, 0.4, 0, 0.2980000078678131
features.3, node, 0.4, 1, 0.36400002241134644
features.3, node, 0.4, 2, 0.18800000846385956
features.3, node, 0.5, 0, 0.3920000195503235
features.3, node, 0.5, 1, 0.3680000305175781
features.3, node, 0.5, 2, 0.3140000104904175
features.3, node, 0.6, 0, 0.25600001215934753
features.3, node, 0.6, 1, 0.10200000554323196
features.3, node, 0.6, 2, 0.1860000044107437
features.3, node, 0.7, 0, 0.12800000607967377
features.3, node, 0.7, 1, 0.15200001001358032
features.3, node, 0.7, 2, 0.3140000104904175
features.3, node, 0.8, 0, 0.17000000178813934
features.3, node, 0.8, 1, 0.242000013589859
features.3, node, 0.8, 2, 0.17000000178813934
features.3, node, 0.9, 0, 0.10000000149011612
features.3, node, 0.9, 1, 0.12400000542402267
features.3, node, 0.9, 2, 0.11400000751018524
features.3, node, 1.0, 0, 0.10000000149011612
features.3, node, 1.0, 1, 0.10000000149011612
features.3, node, 1.0, 2, 0.10000000149011612
features.6, synapse, 0.0, 0, 0.6680000424385071
features.6, synapse, 0.0, 1, 0.6680000424385071
features.6, synapse, 0.0, 2, 0.6680000424385071
features.6, synapse, 0.1, 0, 0.6660000085830688
features.6, synapse, 0.1, 1, 0.6380000114440918
features.6, synapse, 0.1, 2, 0.6720000505447388
features.6, synapse, 0.2, 0, 0.64000004529953
features.6, synapse, 0.2, 1, 0.5900000333786011
features.6, synapse, 0.2, 2, 0.5740000009536743
features.6, synapse, 0.3, 0, 0.5920000076293945
features.6, synapse, 0.3, 1, 0.5840000510215759
features.6, synapse, 0.3, 2, 0.5740000009536743
features.6, synapse, 0.4, 0, 0.5160000324249268
features.6, synapse, 0.4, 1, 0.6360000371932983
features.6, synapse, 0.4, 2, 0.5580000281333923
features.6, synapse, 0.5, 0, 0.4780000150203705
features.6, synapse, 0.5, 1, 0.4820000231266022
features.6, synapse, 0.5, 2, 0.4360000193119049
features.6, synapse, 0.6, 0, 0.4520000219345093
features.6, synapse, 0.6, 1, 0.36000001430511475
features.6, synapse, 0.6, 2, 0.33000001311302185
features.6, synapse, 0.7, 0, 0.320000022649765
features.6, synapse, 0.7, 1, 0.2900000214576721
features.6, synapse, 0.7, 2, 0.45600003004074097
features.6, synapse, 0.8, 0, 0.35200002789497375
features.6, synapse, 0.8, 1, 0.3620000183582306
features.6, synapse, 0.8, 2, 0.35600000619888306
features.6, synapse, 0.9, 0, 0.25
features.6, synapse, 0.9, 1, 0.14400000870227814
features.6, synapse, 0.9, 2, 0.23000000417232513
features.6, synapse, 1.0, 0, 0.10000000149011612
features.6, synapse, 1.0, 1, 0.10000000149011612
features.6, synapse, 1.0, 2, 0.10000000149011612
features.6, node, 0.0, 0, 0.6680000424385071
features.6, node, 0.0, 1, 0.6680000424385071
features.6, node, 0.0, 2, 0.6680000424385071
features.6, node, 0.1, 0, 0.6260000467300415
features.6, node, 0.1, 1, 0.6520000100135803
features.6, node, 0.1, 2, 0.6080000400543213
features.6, node, 0.2, 0, 0.5980000495910645
features.6, node, 0.2, 1, 0.5440000295639038
features.6, node, 0.2, 2, 0.6200000047683716
features.6, node, 0.3, 0, 0.4780000150203705
features.6, node, 0.3, 1, 0.578000009059906
features.6, node, 0.3, 2, 0.5180000066757202
features.6, node, 0.4, 0, 0.5560000538825989
features.6, node, 0.4, 1, 0.527999997138977
features.6, node, 0.4, 2, 0.4360000193119049
features.6, node, 0.5, 0, 0.4740000367164612
features.6, node, 0.5, 1, 0.48000001907348633
features.6, node, 0.5, 2, 0.41200003027915955
features.6, node, 0.6, 0, 0.3460000157356262
features.6, node, 0.6, 1, 0.27000001072883606
features.6, node, 0.6, 2, 0.37400001287460327
features.6, node, 0.7, 0, 0.18800000846385956
features.6, node, 0.7, 1, 0.24000000953674316
features.6, node, 0.7, 2, 0.28600001335144043
features.6, node, 0.8, 0, 0.33400002121925354
features.6, node, 0.8, 1, 0.3460000157356262
features.6, node, 0.8, 2, 0.15200001001358032
features.6, node, 0.9, 0, 0.11000000685453415
features.6, node, 0.9, 1, 0.18000000715255737
features.6, node, 0.9, 2, 0.20400001108646393
features.6, node, 1.0, 0, 0.10000000149011612
features.6, node, 1.0, 1, 0.10000000149011612
features.6, node, 1.0, 2, 0.10000000149011612
classifier, synapse, 0.0, 0, 0.6680000424385071
classifier, synapse, 0.0, 1, 0.6680000424385071
classifier, synapse, 0.0, 2, 0.6680000424385071
classifier, synapse, 0.1, 0, 0.6660000085830688
classifier, synapse, 0.1, 1, 0.6660000085830688
classifier, synapse, 0.1, 2, 0.6600000262260437
classifier, synapse, 0.2, 0, 0.6580000519752502
classifier, synapse, 0.2, 1, 0.612000048160553
classifier, synapse, 0.2, 2, 0.6480000019073486
classifier, synapse, 0.3, 0, 0.64000004529953
classifier, synapse, 0.3, 1, 0.6320000290870667
classifier, synapse, 0.3, 2, 0.628000020980835
classifier, synapse, 0.4, 0, 0.5700000524520874
classifier, synapse, 0.4, 1, 0.49800002574920654
classifier, synapse, 0.4, 2, 0.5680000185966492
classifier, synapse, 0.5, 0, 0.5900000333786011
classifier, synapse, 0.5, 1, 0.5600000023841858
classifier, synapse, 0.5, 2, 0.5660000443458557
classifier, synapse, 0.6, 0, 0.527999997138977
classifier, synapse, 0.6, 1, 0.5320000052452087
classifier, synapse, 0.6, 2, 0.43400001525878906
classifier, synapse, 0.7, 0, 0.4140000343322754
classifier, synapse, 0.7, 1, 0.43800002336502075
classifier, synapse, 0.7, 2, 0.4320000112056732
classifier, synapse, 0.8, 0, 0.3440000116825104
classifier, synapse, 0.8, 1, 0.4480000138282776
classifier, synapse, 0.8, 2, 0.38600000739097595
classifier, synapse, 0.9, 0, 0.26200002431869507
classifier, synapse, 0.9, 1, 0.17000000178813934
classifier, synapse, 0.9, 2, 0.32600000500679016
classifier, synapse, 1.0, 0, 0.10000000149011612
classifier, synapse, 1.0, 1, 0.10000000149011612
classifier, synapse, 1.0, 2, 0.10000000149011612
classifier, node, 0.0, 0, 0.6680000424385071
classifier, node, 0.0, 1, 0.6680000424385071
classifier, node, 0.0, 2, 0.6680000424385071
classifier, node, 0.1, 0, 0.6360000371932983
classifier, node, 0.1, 1, 0.6360000371932983
classifier, node, 0.1, 2, 0.5920000076293945
classifier, node, 0.2, 0, 0.5800000429153442
classifier, node, 0.2, 1, 0.5920000076293945
classifier, node, 0.2, 2, 0.5700000524520874
classifier, node, 0.3, 0, 0.5300000309944153
classifier, node, 0.3, 1, 0.5180000066757202
classifier, node, 0.3, 2, 0.47600001096725464
classifier, node, 0.4, 0, 0.38600000739097595
classifier, node, 0.4, 1, 0.47600001096725464
classifier, node, 0.4, 2, 0.44600000977516174
classifier, node, 0.5, 0, 0.37800002098083496
classifier, node, 0.5, 1, 0.3400000035762787
classifier, node, 0.5, 2, 0.3880000114440918
classifier, node, 0.6, 0, 0.32200002670288086
classifier, node, 0.6, 1, 0.3240000009536743
classifier, node, 0.6, 2, 0.35200002789497375
classifier, node, 0.7, 0, 0.27800002694129944
classifier, node, 0.7, 1, 0.2680000066757202
classifier, node, 0.7, 2, 0.32200002670288086
classifier, node, 0.8, 0, 0.23600001633167267
classifier, node, 0.8, 1, 0.25600001215934753
classifier, node, 0.8, 2, 0.27400001883506775
classifier, node, 0.9, 0, 0.17600001394748688
classifier, node, 0.9, 1, 0.17000000178813934
classifier, node, 0.9, 2, 0.17000000178813934
classifier, node, 1.0, 0, 0.10000000149011612
classifier, node, 1.0, 1, 0.10000000149011612
classifier, node, 1.0, 2, 0.10000000149011612
