layer, level, fraction, repeat, accuracy
features.6, synapse, 0.6, 1, 0.38200002908706665
features.6, synapse, 0.6, 2, 0.4880000352859497
features.6, synapse, 0.7, 0, 0.45600003004074097
features.6, synapse, 0.7, 1, 0.3160000145435333
features.6, synapse, 0.7, 2, 0.1720000058412552
features.6, synapse, 0.8, 0, 0.48600003123283386
features.6, synapse, 0.8, 1, 0.37800002098083496
features.6, synapse, 0.8, 2, 0.35600000619888306
features.6, synapse, 0.9, 0, 0.2680000066757202
features.6, synapse, 0.9, 1, 0.24800001084804535
features.6, synapse, 0.9, 2, 0.18400001525878906
features.6, synapse, 1.0, 0, 0.10000000149011612
features.6, synapse, 1.0, 1, 0.10000000149011612
features.6, synapse, 1.0, 2, 0.10000000149011612
features.6, node, 0.0, 0, 0.7120000123977661
features.6, node, 0.0, 1, 0.7120000123977661
features.6, node, 0.0, 2, 0.7120000123977661
features.6, node, 0.1, 0, 0.6860000491142273
features.6, node, 0.1, 1, 0.6720000505447388
features.6, node, 0.1, 2, 0.6300000548362732
features.6, node, 0.2, 0, 0.5420000553131104
features.6, node, 0.2, 1, 0.5380000472068787
features.6, node, 0.2, 2, 0.5940000414848328
features.6, node, 0.3, 0, 0.4100000262260437
features.6, node, 0.3, 1, 0.5820000171661377
features.6, node, 0.3, 2, 0.5180000066757202
features.6, node, 0.4, 0, 0.5540000200271606
features.6, node, 0.4, 1, 0.5700000524520874
features.6, node, 0.4, 2, 0.4440000355243683
features.6, node, 0.5, 0, 0.3960000276565552
features.6, node, 0.5, 1, 0.33400002121925354
features.6, node, 0.5, 2, 0.4240000247955322
features.6, node, 0.6, 0, 0.27800002694129944
features.6, node, 0.6, 1, 0.3700000047683716
features.6, node, 0.6, 2, 0.27000001072883606
features.6, node, 0.7, 0, 0.3720000088214874
features.6, node, 0.7, 1, 0.36000001430511475
features.6, node, 0.7, 2, 0.2880000174045563
features.6, node, 0.8, 0, 0.24800001084804535
features.6, node, 0.8, 1, 0.2200000137090683
features.6, node, 0.8, 2, 0.26200002431869507
features.6, node, 0.9, 0, 0.1420000046491623
features.6, node, 0.9, 1, 0.2160000056028366
features.6, node, 0.9, 2, 0.14400000870227814
features.6, node, 1.0, 0, 0.10000000149011612
features.6, node, 1.0, 1, 0.10000000149011612
features.6, node, 1.0, 2, 0.10000000149011612
classifier, synapse, 0.0, 0, 0.7120000123977661
classifier, synapse, 0.0, 1, 0.7120000123977661
classifier, synapse, 0.0, 2, 0.7120000123977661
classifier, synapse, 0.1, 0, 0.7000000476837158
classifier, synapse, 0.1, 1, 0.706000030040741
classifier, synapse, 0.1, 2, 0.6940000057220459
classifier, synapse, 0.2, 0, 0.6320000290870667
classifier, synapse, 0.2, 1, 0.656000018119812
classifier, synapse, 0.2, 2, 0.6760000586509705
classifier, synapse, 0.3, 0, 0.6600000262260437
classifier, synapse, 0.3, 1, 0.6040000319480896
classifier, synapse, 0.3, 2, 0.6520000100135803
classifier, synapse, 0.4, 0, 0.6320000290870667
classifier, synapse, 0.4, 1, 0.6300000548362732
classifier, synapse, 0.4, 2, 0.6180000305175781
classifier, synapse, 0.5, 0, 0.5940000414848328
classifier, synapse, 0.5, 1, 0.6180000305175781
classifier, synapse, 0.5, 2, 0.6160000562667847
classifier, synapse, 0.6, 0, 0.5400000214576721
classifier, synapse, 0.6, 1, 0.4520000219345093
classifier, synapse, 0.6, 2, 0.484000027179718
classifier, synapse, 0.7, 0, 0.5080000162124634
classifier, synapse, 0.7, 1, 0.3800000250339508
classifier, synapse, 0.7, 2, 0.4440000355243683
classifier, synapse, 0.8, 0, 0.4620000123977661
classifier, synapse, 0.8, 1, 0.4140000343322754
classifier, synapse, 0.8, 2, 0.42600002884864807
classifier, synapse, 0.9, 0, 0.24400001764297485
classifier, synapse, 0.9, 1, 0.33800002932548523
classifier, synapse, 0.9, 2, 0.2200000137090683
classifier, synapse, 1.0, 0, 0.10000000149011612
classifier, synapse, 1.0, 1, 0.10000000149011612
classifier, synapse, 1.0, 2, 0.10000000149011612
classifier, node, 0.0, 0, 0.7120000123977661
classifier, node, 0.0, 1, 0.7120000123977661
classifier, node, 0.0, 2, 0.7120000123977661
classifier, node, 0.1, 0, 0.6640000343322754
classifier, node, 0.1, 1, 0.6540000438690186
classifier, node, 0.1, 2, 0.6260000467300415
classifier, node, 0.2, 0, 0.6180000305175781
classifier, node, 0.2, 1, 0.5760000348091125
classifier, node, 0.2, 2, 0.6020000576972961
classifier, node, 0.3, 0, 0.5160000324249268
classifier, node, 0.3, 1, 0.5540000200271606
classifier, node, 0.3, 2, 0.5460000038146973
classifier, node, 0.4, 0, 0.46400001645088196
classifier, node, 0.4, 1, 0.4540000259876251
classifier, node, 0.4, 2, 0.46400001645088196
classifier, node, 0.5, 0, 0.4180000126361847
classifier, node, 0.5, 1, 0.42600002884864807
classifier, node, 0.5, 2, 0.4180000126361847
classifier, node, 0.6, 0, 0.398000031709671
classifier, node, 0.6, 1, 0.32600000500679016
classifier, node, 0.6, 2, 0.36000001430511475
classifier, node, 0.7, 0, 0.25200000405311584
classifier, node, 0.7, 1, 0.27400001883506775
classifier, node, 0.7, 2, 0.2760000228881836
classifier, node, 0.8, 0, 0.18800000846385956
classifier, node, 0.8, 1, 0.19200000166893005
classifier, node, 0.8, 2, 0.25
classifier, node, 0.9, 0, 0.18800000846385956
classifier, node, 0.9, 1, 0.18800000846385956
classifier, node, 0.9, 2, 0.1080000028014183
classifier, node, 1.0, 0, 0.10000000149011612
classifier, node, 1.0, 1, 0.10000000149011612
classifier, node, 1.0, 2, 0.10000000149011612
