layer, level, fraction, repeat, accuracy
features.2, synapse, 0.3, 1, 0.89055997133255
features.2, synapse, 0.3, 2, 0.8920799493789673
features.2, synapse, 0.4, 0, 0.820580005645752
features.2, synapse, 0.4, 1, 0.8692399859428406
features.2, synapse, 0.4, 2, 0.8824599981307983
features.2, synapse, 0.5, 0, 0.7731199860572815
features.2, synapse, 0.5, 1, 0.82805997133255
features.2, synapse, 0.5, 2, 0.8575199842453003
features.2, synapse, 0.6, 0, 0.8307999968528748
features.2, synapse, 0.6, 1, 0.8241399526596069
features.2, synapse, 0.6, 2, 0.8106399774551392
features.2, synapse, 0.7, 0, 0.7444799542427063
features.2, synapse, 0.7, 1, 0.7089799642562866
features.2, synapse, 0.7, 2, 0.7795400023460388
features.2, synapse, 0.8, 0, 0.2972799837589264
features.2, synapse, 0.8, 1, 0.22497999668121338
features.2, synapse, 0.8, 2, 0.3819199800491333
features.2, synapse, 0.9, 0, 0.08432000130414963
features.2, synapse, 0.9, 1, 0.06858000159263611
features.2, synapse, 0.9, 2, 0.08157999813556671
features.2, synapse, 1.0, 0, 0.004999999888241291
features.2, synapse, 1.0, 1, 0.004999999888241291
features.2, synapse, 1.0, 2, 0.004999999888241291
features.2, node, 0.0, 0, 0.9038199782371521
features.2, node, 0.0, 1, 0.9038199782371521
features.2, node, 0.0, 2, 0.9038199782371521
features.2, node, 0.1, 0, 0.8975200057029724
features.2, node, 0.1, 1, 0.8944599628448486
features.2, node, 0.1, 2, 0.8942199945449829
features.2, node, 0.2, 0, 0.8868999481201172
features.2, node, 0.2, 1, 0.8643400073051453
features.2, node, 0.2, 2, 0.8434000015258789
features.2, node, 0.3, 0, 0.7807999849319458
features.2, node, 0.3, 1, 0.8295599818229675
features.2, node, 0.3, 2, 0.8514399528503418
features.2, node, 0.4, 0, 0.6512199640274048
features.2, node, 0.4, 1, 0.6494199633598328
features.2, node, 0.4, 2, 0.754040002822876
features.2, node, 0.5, 0, 0.4713999927043915
features.2, node, 0.5, 1, 0.7750399708747864
features.2, node, 0.5, 2, 0.5583400130271912
features.2, node, 0.6, 0, 0.48131999373435974
features.2, node, 0.6, 1, 0.369159996509552
features.2, node, 0.6, 2, 0.474839985370636
features.2, node, 0.7, 0, 0.21412000060081482
features.2, node, 0.7, 1, 0.46074000000953674
features.2, node, 0.7, 2, 0.3213599920272827
features.2, node, 0.8, 0, 0.0805400013923645
features.2, node, 0.8, 1, 0.3247399926185608
features.2, node, 0.8, 2, 0.05889999866485596
features.2, node, 0.9, 0, 0.034279998391866684
features.2, node, 0.9, 1, 0.030939999967813492
features.2, node, 0.9, 2, 0.030299998819828033
features.2, node, 1.0, 0, 0.004999999888241291
features.2, node, 1.0, 1, 0.004999999888241291
features.2, node, 1.0, 2, 0.004999999888241291
features.5, synapse, 0.0, 0, 0.9038199782371521
features.5, synapse, 0.0, 1, 0.9038199782371521
features.5, synapse, 0.0, 2, 0.9038199782371521
features.5, synapse, 0.1, 0, 0.900439977645874
features.5, synapse, 0.1, 1, 0.8970199823379517
features.5, synapse, 0.1, 2, 0.8983799815177917
features.5, synapse, 0.2, 0, 0.8938799500465393
features.5, synapse, 0.2, 1, 0.8935399651527405
features.5, synapse, 0.2, 2, 0.8901000022888184
features.5, synapse, 0.3, 0, 0.8882399797439575
features.5, synapse, 0.3, 1, 0.8710799813270569
features.5, synapse, 0.3, 2, 0.8887199759483337
features.5, synapse, 0.4, 0, 0.8680999875068665
features.5, synapse, 0.4, 1, 0.8743999600410461
features.5, synapse, 0.4, 2, 0.8804999589920044
features.5, synapse, 0.5, 0, 0.8046999573707581
features.5, synapse, 0.5, 1, 0.8356999754905701
features.5, synapse, 0.5, 2, 0.8458999991416931
features.5, synapse, 0.6, 0, 0.7742999792098999
features.5, synapse, 0.6, 1, 0.7927799820899963
features.5, synapse, 0.6, 2, 0.8091199994087219
features.5, synapse, 0.7, 0, 0.6920999884605408
features.5, synapse, 0.7, 1, 0.6547200083732605
features.5, synapse, 0.7, 2, 0.7313199639320374
features.5, synapse, 0.8, 0, 0.5374400019645691
features.5, synapse, 0.8, 1, 0.5595999956130981
features.5, synapse, 0.8, 2, 0.40814000368118286
features.5, synapse, 0.9, 0, 0.11044000089168549
features.5, synapse, 0.9, 1, 0.06585999578237534
features.5, synapse, 0.9, 2, 0.14221999049186707
features.5, synapse, 1.0, 0, 0.004999999888241291
features.5, synapse, 1.0, 1, 0.004999999888241291
features.5, synapse, 1.0, 2, 0.004999999888241291
features.5, node, 0.0, 0, 0.9038199782371521
features.5, node, 0.0, 1, 0.9038199782371521
features.5, node, 0.0, 2, 0.9038199782371521
features.5, node, 0.1, 0, 0.8962599635124207
features.5, node, 0.1, 1, 0.8981599807739258
features.5, node, 0.1, 2, 0.8912799954414368
features.5, node, 0.2, 0, 0.8857599496841431
features.5, node, 0.2, 1, 0.8815400004386902
features.5, node, 0.2, 2, 0.8854999542236328
features.5, node, 0.3, 0, 0.865399956703186
features.5, node, 0.3, 1, 0.8437599539756775
features.5, node, 0.3, 2, 0.8204399943351746
features.5, node, 0.4, 0, 0.8505399823188782
features.5, node, 0.4, 1, 0.8299799561500549
features.5, node, 0.4, 2, 0.8563199639320374
features.5, node, 0.5, 0, 0.7924000024795532
features.5, node, 0.5, 1, 0.8251999616622925
features.5, node, 0.5, 2, 0.7346799969673157
features.5, node, 0.6, 0, 0.6004599928855896
features.5, node, 0.6, 1, 0.4820599853992462
features.5, node, 0.6, 2, 0.5486400127410889
features.5, node, 0.7, 0, 0.4321799874305725
features.5, node, 0.7, 1, 0.3945799767971039
features.5, node, 0.7, 2, 0.5182799696922302
features.5, node, 0.8, 0, 0.13571999967098236
features.5, node, 0.8, 1, 0.04513999819755554
features.5, node, 0.8, 2, 0.14528000354766846
features.5, node, 0.9, 0, 0.04951999709010124
features.5, node, 0.9, 1, 0.035599999129772186
features.5, node, 0.9, 2, 0.02783999964594841
features.5, node, 1.0, 0, 0.004999999888241291
features.5, node, 1.0, 1, 0.004999999888241291
features.5, node, 1.0, 2, 0.004999999888241291
features.7, synapse, 0.0, 0, 0.9038199782371521
features.7, synapse, 0.0, 1, 0.9038199782371521
features.7, synapse, 0.0, 2, 0.9038199782371521
features.7, synapse, 0.1, 0, 0.9010199904441833
features.7, synapse, 0.1, 1, 0.9025200009346008
features.7, synapse, 0.1, 2, 0.9012199640274048
features.7, synapse, 0.2, 0, 0.8988800048828125
features.7, synapse, 0.2, 1, 0.8981399536132812
features.7, synapse, 0.2, 2, 0.8910999894142151
features.7, synapse, 0.3, 0, 0.8785399794578552
features.7, synapse, 0.3, 1, 0.8848399519920349
features.7, synapse, 0.3, 2, 0.8805999755859375
features.7, synapse, 0.4, 0, 0.8816799521446228
features.7, synapse, 0.4, 1, 0.8689999580383301
features.7, synapse, 0.4, 2, 0.8654599785804749
features.7, synapse, 0.5, 0, 0.8584599494934082
features.7, synapse, 0.5, 1, 0.86353999376297
features.7, synapse, 0.5, 2, 0.8246200084686279
features.7, synapse, 0.6, 0, 0.644320011138916
features.7, synapse, 0.6, 1, 0.7525799870491028
features.7, synapse, 0.6, 2, 0.8343999981880188
features.7, synapse, 0.7, 0, 0.21959999203681946
features.7, synapse, 0.7, 1, 0.6724399924278259
features.7, synapse, 0.7, 2, 0.5684599876403809
features.7, synapse, 0.8, 0, 0.3548800051212311
features.7, synapse, 0.8, 1, 0.49851998686790466
features.7, synapse, 0.8, 2, 0.2076999992132187
features.7, synapse, 0.9, 0, 0.02921999990940094
features.7, synapse, 0.9, 1, 0.0561399981379509
features.7, synapse, 0.9, 2, 0.10185999423265457
features.7, synapse, 1.0, 0, 0.004999999888241291
features.7, synapse, 1.0, 1, 0.004999999888241291
features.7, synapse, 1.0, 2, 0.004999999888241291
features.7, node, 0.0, 0, 0.9038199782371521
features.7, node, 0.0, 1, 0.9038199782371521
features.7, node, 0.0, 2, 0.9038199782371521
features.7, node, 0.1, 0, 0.895639955997467
features.7, node, 0.1, 1, 0.878600001335144
features.7, node, 0.1, 2, 0.8834199905395508
features.7, node, 0.2, 0, 0.8632400035858154
features.7, node, 0.2, 1, 0.8462599515914917
features.7, node, 0.2, 2, 0.8802399635314941
features.7, node, 0.3, 0, 0.7634599804878235
features.7, node, 0.3, 1, 0.8236599564552307
features.7, node, 0.3, 2, 0.8124399781227112
features.7, node, 0.4, 0, 0.47110000252723694
features.7, node, 0.4, 1, 0.7107399702072144
features.7, node, 0.4, 2, 0.5844599604606628
features.7, node, 0.5, 0, 0.615619957447052
features.7, node, 0.5, 1, 0.44999998807907104
features.7, node, 0.5, 2, 0.5091599822044373
features.7, node, 0.6, 0, 0.2762799859046936
features.7, node, 0.6, 1, 0.42489999532699585
features.7, node, 0.6, 2, 0.42427998781204224
features.7, node, 0.7, 0, 0.09003999829292297
features.7, node, 0.7, 1, 0.04115999862551689
features.7, node, 0.7, 2, 0.22643999755382538
features.7, node, 0.8, 0, 0.06892000138759613
features.7, node, 0.8, 1, 0.07158000022172928
features.7, node, 0.8, 2, 0.05013999715447426
features.7, node, 0.9, 0, 0.01860000006854534
features.7, node, 0.9, 1, 0.014539999887347221
features.7, node, 0.9, 2, 0.01971999928355217
features.7, node, 1.0, 0, 0.004999999888241291
features.7, node, 1.0, 1, 0.004999999888241291
features.7, node, 1.0, 2, 0.004999999888241291
features.10, synapse, 0.0, 0, 0.9038199782371521
features.10, synapse, 0.0, 1, 0.9038199782371521
features.10, synapse, 0.0, 2, 0.9038199782371521
features.10, synapse, 0.1, 0, 0.9022199511528015
features.10, synapse, 0.1, 1, 0.902459979057312
features.10, synapse, 0.1, 2, 0.9019999504089355
features.10, synapse, 0.2, 0, 0.8992999792098999
features.10, synapse, 0.2, 1, 0.8965599536895752
features.10, synapse, 0.2, 2, 0.8984999656677246
features.10, synapse, 0.3, 0, 0.893779993057251
features.10, synapse, 0.3, 1, 0.89301997423172
features.10, synapse, 0.3, 2, 0.8941400051116943
features.10, synapse, 0.4, 0, 0.8892199993133545
features.10, synapse, 0.4, 1, 0.8916999697685242
features.10, synapse, 0.4, 2, 0.8883999586105347
features.10, synapse, 0.5, 0, 0.8735399842262268
features.10, synapse, 0.5, 1, 0.875819981098175
features.10, synapse, 0.5, 2, 0.8766199946403503
features.10, synapse, 0.6, 0, 0.8533799648284912
features.10, synapse, 0.6, 1, 0.853939950466156
features.10, synapse, 0.6, 2, 0.8547199964523315
features.10, synapse, 0.7, 0, 0.7573599815368652
features.10, synapse, 0.7, 1, 0.7996999621391296
features.10, synapse, 0.7, 2, 0.8079599738121033
features.10, synapse, 0.8, 0, 0.554919958114624
features.10, synapse, 0.8, 1, 0.5661999583244324
features.10, synapse, 0.8, 2, 0.6635599732398987
features.10, synapse, 0.9, 0, 0.11431999504566193
features.10, synapse, 0.9, 1, 0.15835998952388763
features.10, synapse, 0.9, 2, 0.17125999927520752
features.10, synapse, 1.0, 0, 0.004999999888241291
features.10, synapse, 1.0, 1, 0.004999999888241291
features.10, synapse, 1.0, 2, 0.004999999888241291
features.10, node, 0.0, 0, 0.9038199782371521
features.10, node, 0.0, 1, 0.9038199782371521
features.10, node, 0.0, 2, 0.9038199782371521
features.10, node, 0.1, 0, 0.8973399996757507
features.10, node, 0.1, 1, 0.8984999656677246
features.10, node, 0.1, 2, 0.8989399671554565
features.10, node, 0.2, 0, 0.8845199942588806
features.10, node, 0.2, 1, 0.884399950504303
features.10, node, 0.2, 2, 0.8758800029754639
features.10, node, 0.3, 0, 0.8646599650382996
features.10, node, 0.3, 1, 0.8615599870681763
features.10, node, 0.3, 2, 0.8722400069236755
features.10, node, 0.4, 0, 0.8654599785804749
features.10, node, 0.4, 1, 0.8342999815940857
features.10, node, 0.4, 2, 0.8197399973869324
features.10, node, 0.5, 0, 0.7739199995994568
features.10, node, 0.5, 1, 0.806659996509552
features.10, node, 0.5, 2, 0.8108999729156494
features.10, node, 0.6, 0, 0.7144599556922913
features.10, node, 0.6, 1, 0.6507200002670288
features.10, node, 0.6, 2, 0.5578799843788147
features.10, node, 0.7, 0, 0.5289199948310852
features.10, node, 0.7, 1, 0.4799799919128418
features.10, node, 0.7, 2, 0.2562199831008911
features.10, node, 0.8, 0, 0.1283399909734726
features.10, node, 0.8, 1, 0.206619992852211
features.10, node, 0.8, 2, 0.10283999890089035
features.10, node, 0.9, 0, 0.07617999613285065
features.10, node, 0.9, 1, 0.04016000032424927
features.10, node, 0.9, 2, 0.023240000009536743
features.10, node, 1.0, 0, 0.004999999888241291
features.10, node, 1.0, 1, 0.004999999888241291
features.10, node, 1.0, 2, 0.004999999888241291
features.12, synapse, 0.0, 0, 0.9038199782371521
features.12, synapse, 0.0, 1, 0.9038199782371521
features.12, synapse, 0.0, 2, 0.9038199782371521
features.12, synapse, 0.1, 0, 0.9031999707221985
features.12, synapse, 0.1, 1, 0.9022600054740906
features.12, synapse, 0.1, 2, 0.903219997882843
features.12, synapse, 0.2, 0, 0.9014599919319153
features.12, synapse, 0.2, 1, 0.8999199867248535
features.12, synapse, 0.2, 2, 0.9005399942398071
features.12, synapse, 0.3, 0, 0.9003599882125854
features.12, synapse, 0.3, 1, 0.8975600004196167
features.12, synapse, 0.3, 2, 0.8977199792861938
features.12, synapse, 0.4, 0, 0.8928799629211426
features.12, synapse, 0.4, 1, 0.8885599970817566
features.12, synapse, 0.4, 2, 0.8925399780273438
features.12, synapse, 0.5, 0, 0.8849799633026123
features.12, synapse, 0.5, 1, 0.887999951839447
features.12, synapse, 0.5, 2, 0.8801400065422058
features.12, synapse, 0.6, 0, 0.8701799511909485
features.12, synapse, 0.6, 1, 0.8549399971961975
features.12, synapse, 0.6, 2, 0.8649399876594543
features.12, synapse, 0.7, 0, 0.8300199508666992
features.12, synapse, 0.7, 1, 0.8331599831581116
features.12, synapse, 0.7, 2, 0.8225599527359009
features.12, synapse, 0.8, 0, 0.6747999787330627
features.12, synapse, 0.8, 1, 0.7275199890136719
features.12, synapse, 0.8, 2, 0.7398599982261658
features.12, synapse, 0.9, 0, 0.2538599967956543
features.12, synapse, 0.9, 1, 0.23717999458312988
features.12, synapse, 0.9, 2, 0.2716600000858307
features.12, synapse, 1.0, 0, 0.004999999888241291
features.12, synapse, 1.0, 1, 0.004999999888241291
features.12, synapse, 1.0, 2, 0.004999999888241291
features.12, node, 0.0, 0, 0.9038199782371521
features.12, node, 0.0, 1, 0.9038199782371521
features.12, node, 0.0, 2, 0.9038199782371521
features.12, node, 0.1, 0, 0.8948400020599365
features.12, node, 0.1, 1, 0.8934800028800964
features.12, node, 0.1, 2, 0.8917399644851685
features.12, node, 0.2, 0, 0.8810399770736694
features.12, node, 0.2, 1, 0.8843599557876587
features.12, node, 0.2, 2, 0.8741799592971802
features.12, node, 0.3, 0, 0.8628799915313721
features.12, node, 0.3, 1, 0.8478999733924866
features.12, node, 0.3, 2, 0.8509599566459656
features.12, node, 0.4, 0, 0.8151400089263916
features.12, node, 0.4, 1, 0.840399980545044
features.12, node, 0.4, 2, 0.831559956073761
features.12, node, 0.5, 0, 0.7701999545097351
features.12, node, 0.5, 1, 0.7479400038719177
features.12, node, 0.5, 2, 0.7247599959373474
features.12, node, 0.6, 0, 0.5812399983406067
features.12, node, 0.6, 1, 0.649899959564209
features.12, node, 0.6, 2, 0.6163600087165833
features.12, node, 0.7, 0, 0.4174399971961975
features.12, node, 0.7, 1, 0.3705799877643585
features.12, node, 0.7, 2, 0.39569997787475586
features.12, node, 0.8, 0, 0.1872600018978119
features.12, node, 0.8, 1, 0.08123999834060669
features.12, node, 0.8, 2, 0.15773999691009521
features.12, node, 0.9, 0, 0.0326399989426136
features.12, node, 0.9, 1, 0.051739998161792755
features.12, node, 0.9, 2, 0.02231999859213829
features.12, node, 1.0, 0, 0.004999999888241291
features.12, node, 1.0, 1, 0.004999999888241291
features.12, node, 1.0, 2, 0.004999999888241291
features.14, synapse, 0.0, 0, 0.9038199782371521
features.14, synapse, 0.0, 1, 0.9038199782371521
features.14, synapse, 0.0, 2, 0.9038199782371521
features.14, synapse, 0.1, 0, 0.9021999835968018
features.14, synapse, 0.1, 1, 0.9028199911117554
features.14, synapse, 0.1, 2, 0.9010199904441833
features.14, synapse, 0.2, 0, 0.8990399837493896
features.14, synapse, 0.2, 1, 0.8965799808502197
features.14, synapse, 0.2, 2, 0.8981999754905701
features.14, synapse, 0.3, 0, 0.8924799561500549
features.14, synapse, 0.3, 1, 0.8926599621772766
features.14, synapse, 0.3, 2, 0.8940799832344055
features.14, synapse, 0.4, 0, 0.8883799910545349
features.14, synapse, 0.4, 1, 0.8882799744606018
features.14, synapse, 0.4, 2, 0.8887400031089783
features.14, synapse, 0.5, 0, 0.8805599808692932
features.14, synapse, 0.5, 1, 0.8718999624252319
features.14, synapse, 0.5, 2, 0.869879961013794
features.14, synapse, 0.6, 0, 0.8529399633407593
features.14, synapse, 0.6, 1, 0.8498599529266357
features.14, synapse, 0.6, 2, 0.8158999681472778
features.14, synapse, 0.7, 0, 0.7484599947929382
features.14, synapse, 0.7, 1, 0.7658799886703491
features.14, synapse, 0.7, 2, 0.8112599849700928
features.14, synapse, 0.8, 0, 0.6696799993515015
features.14, synapse, 0.8, 1, 0.6076200008392334
features.14, synapse, 0.8, 2, 0.6068999767303467
features.14, synapse, 0.9, 0, 0.12265999615192413
features.14, synapse, 0.9, 1, 0.1640399992465973
features.14, synapse, 0.9, 2, 0.1219399943947792
features.14, synapse, 1.0, 0, 0.004999999888241291
features.14, synapse, 1.0, 1, 0.004999999888241291
features.14, synapse, 1.0, 2, 0.004999999888241291
features.14, node, 0.0, 0, 0.9038199782371521
features.14, node, 0.0, 1, 0.9038199782371521
features.14, node, 0.0, 2, 0.9038199782371521
features.14, node, 0.1, 0, 0.8903599977493286
features.14, node, 0.1, 1, 0.8864399790763855
features.14, node, 0.1, 2, 0.8936399817466736
features.14, node, 0.2, 0, 0.8560599684715271
features.14, node, 0.2, 1, 0.8543799519538879
features.14, node, 0.2, 2, 0.8717599511146545
features.14, node, 0.3, 0, 0.8326199650764465
features.14, node, 0.3, 1, 0.8132199645042419
features.14, node, 0.3, 2, 0.8576200008392334
features.14, node, 0.4, 0, 0.723639965057373
features.14, node, 0.4, 1, 0.6563999652862549
features.14, node, 0.4, 2, 0.7438399791717529
features.14, node, 0.5, 0, 0.5085799694061279
features.14, node, 0.5, 1, 0.585640013217926
features.14, node, 0.5, 2, 0.6070599555969238
features.14, node, 0.6, 0, 0.5066399574279785
features.14, node, 0.6, 1, 0.4584199786186218
features.14, node, 0.6, 2, 0.34737998247146606
features.14, node, 0.7, 0, 0.06267999857664108
features.14, node, 0.7, 1, 0.2367599904537201
features.14, node, 0.7, 2, 0.13570000231266022
features.14, node, 0.8, 0, 0.14297999441623688
features.14, node, 0.8, 1, 0.10245999693870544
features.14, node, 0.8, 2, 0.06353999674320221
features.14, node, 0.9, 0, 0.023919999599456787
features.14, node, 0.9, 1, 0.03240000084042549
features.14, node, 0.9, 2, 0.017179999500513077
features.14, node, 1.0, 0, 0.004999999888241291
features.14, node, 1.0, 1, 0.004999999888241291
features.14, node, 1.0, 2, 0.004999999888241291
features.17, synapse, 0.0, 0, 0.9038199782371521
features.17, synapse, 0.0, 1, 0.9038199782371521
features.17, synapse, 0.0, 2, 0.9038199782371521
features.17, synapse, 0.1, 0, 0.9016199707984924
features.17, synapse, 0.1, 1, 0.9027199745178223
features.17, synapse, 0.1, 2, 0.9025999903678894
features.17, synapse, 0.2, 0, 0.8989999890327454
features.17, synapse, 0.2, 1, 0.8989799618721008
features.17, synapse, 0.2, 2, 0.8989199995994568
features.17, synapse, 0.3, 0, 0.8955199718475342
features.17, synapse, 0.3, 1, 0.8945399522781372
features.17, synapse, 0.3, 2, 0.8925199508666992
features.17, synapse, 0.4, 0, 0.887179970741272
features.17, synapse, 0.4, 1, 0.8861599564552307
features.17, synapse, 0.4, 2, 0.8863199949264526
features.17, synapse, 0.5, 0, 0.8754199743270874
features.17, synapse, 0.5, 1, 0.8786399960517883
features.17, synapse, 0.5, 2, 0.8684599995613098
features.17, synapse, 0.6, 0, 0.8572999835014343
features.17, synapse, 0.6, 1, 0.8541199564933777
features.17, synapse, 0.6, 2, 0.8489399552345276
features.17, synapse, 0.7, 0, 0.7827000021934509
features.17, synapse, 0.7, 1, 0.7814199924468994
features.17, synapse, 0.7, 2, 0.7987399697303772
features.17, synapse, 0.8, 0, 0.632860004901886
features.17, synapse, 0.8, 1, 0.6739000082015991
features.17, synapse, 0.8, 2, 0.5730800032615662
features.17, synapse, 0.9, 0, 0.18310000002384186
features.17, synapse, 0.9, 1, 0.12887999415397644
features.17, synapse, 0.9, 2, 0.1628199964761734
features.17, synapse, 1.0, 0, 0.004999999888241291
features.17, synapse, 1.0, 1, 0.004999999888241291
features.17, synapse, 1.0, 2, 0.004999999888241291
features.17, node, 0.0, 0, 0.9038199782371521
features.17, node, 0.0, 1, 0.9038199782371521
features.17, node, 0.0, 2, 0.9038199782371521
features.17, node, 0.1, 0, 0.8951199650764465
features.17, node, 0.1, 1, 0.8912999629974365
features.17, node, 0.1, 2, 0.8908799886703491
features.17, node, 0.2, 0, 0.8862599730491638
features.17, node, 0.2, 1, 0.8811599612236023
features.17, node, 0.2, 2, 0.8832799792289734
features.17, node, 0.3, 0, 0.858299970626831
features.17, node, 0.3, 1, 0.8571400046348572
features.17, node, 0.3, 2, 0.8563999533653259
features.17, node, 0.4, 0, 0.8334400057792664
features.17, node, 0.4, 1, 0.8372600078582764
features.17, node, 0.4, 2, 0.8333799839019775
features.17, node, 0.5, 0, 0.7757399678230286
features.17, node, 0.5, 1, 0.7562599778175354
features.17, node, 0.5, 2, 0.780739963054657
features.17, node, 0.6, 0, 0.6594600081443787
features.17, node, 0.6, 1, 0.6614599823951721
features.17, node, 0.6, 2, 0.7227799892425537
features.17, node, 0.7, 0, 0.4279399812221527
features.17, node, 0.7, 1, 0.5998600125312805
features.17, node, 0.7, 2, 0.46831998229026794
features.17, node, 0.8, 0, 0.280379980802536
features.17, node, 0.8, 1, 0.18308000266551971
features.17, node, 0.8, 2, 0.23454000055789948
features.17, node, 0.9, 0, 0.06193999946117401
features.17, node, 0.9, 1, 0.07367999851703644
features.17, node, 0.9, 2, 0.08923999965190887
features.17, node, 1.0, 0, 0.004999999888241291
features.17, node, 1.0, 1, 0.004999999888241291
features.17, node, 1.0, 2, 0.004999999888241291
features.19, synapse, 0.0, 0, 0.9038199782371521
features.19, synapse, 0.0, 1, 0.9038199782371521
features.19, synapse, 0.0, 2, 0.9038199782371521
features.19, synapse, 0.1, 0, 0.9029799699783325
features.19, synapse, 0.1, 1, 0.9023199677467346
features.19, synapse, 0.1, 2, 0.9030199646949768
features.19, synapse, 0.2, 0, 0.9012199640274048
features.19, synapse, 0.2, 1, 0.9013199806213379
features.19, synapse, 0.2, 2, 0.9015399813652039
features.19, synapse, 0.3, 0, 0.8989399671554565
features.19, synapse, 0.3, 1, 0.8997199535369873
features.19, synapse, 0.3, 2, 0.8989199995994568
features.19, synapse, 0.4, 0, 0.8955599665641785
features.19, synapse, 0.4, 1, 0.895799994468689
features.19, synapse, 0.4, 2, 0.8964999914169312
features.19, synapse, 0.5, 0, 0.8904799818992615
features.19, synapse, 0.5, 1, 0.8893799781799316
features.19, synapse, 0.5, 2, 0.8903599977493286
features.19, synapse, 0.6, 0, 0.8758999705314636
features.19, synapse, 0.6, 1, 0.8787800073623657
features.19, synapse, 0.6, 2, 0.8778599500656128
features.19, synapse, 0.7, 0, 0.8628599643707275
features.19, synapse, 0.7, 1, 0.8530199527740479
features.19, synapse, 0.7, 2, 0.8517000079154968
features.19, synapse, 0.8, 0, 0.7497599720954895
features.19, synapse, 0.8, 1, 0.778219997882843
features.19, synapse, 0.8, 2, 0.746679961681366
features.19, synapse, 0.9, 0, 0.37511998414993286
features.19, synapse, 0.9, 1, 0.3504599928855896
features.19, synapse, 0.9, 2, 0.38335999846458435
