layer, level, fraction, repeat, accuracy
conv3-1, synapse, 0.2, 0, 0.8987999558448792
conv3-1, synapse, 0.3, 0, 0.8943600058555603
conv3-1, synapse, 0.4, 0, 0.8915599584579468
conv3-1, synapse, 0.5, 0, 0.8766799569129944
conv3-1, synapse, 0.6, 0, 0.8133400082588196
conv3-1, synapse, 0.7, 0, 0.7989999651908875
conv3-1, synapse, 0.8, 0, 0.6038599610328674
conv3-1, synapse, 0.9, 0, 0.19193999469280243
conv3-1, synapse, 1.0, 0, 0.004999999888241291
conv3-1, node, 0.0, 0, 0.9038199782371521
conv3-1, node, 0.1, 0, 0.8934599757194519
conv3-1, node, 0.2, 0, 0.8826799988746643
conv3-1, node, 0.3, 0, 0.8649799823760986
conv3-1, node, 0.4, 0, 0.8532399535179138
conv3-1, node, 0.5, 0, 0.7481600046157837
conv3-1, node, 0.6, 0, 0.7157799601554871
conv3-1, node, 0.7, 0, 0.43783998489379883
conv3-1, node, 0.8, 0, 0.28759998083114624
conv3-1, node, 0.9, 0, 0.04793999716639519
conv3-1, node, 1.0, 0, 0.004999999888241291
conv3-2, synapse, 0.0, 0, 0.9038199782371521
conv3-2, synapse, 0.1, 0, 0.9025799632072449
conv3-2, synapse, 0.2, 0, 0.9017599821090698
conv3-2, synapse, 0.3, 0, 0.897599995136261
conv3-2, synapse, 0.4, 0, 0.8937999606132507
conv3-2, synapse, 0.5, 0, 0.8890199661254883
conv3-2, synapse, 0.6, 0, 0.8651999831199646
conv3-2, synapse, 0.7, 0, 0.8240199685096741
conv3-2, synapse, 0.8, 0, 0.6276400089263916
conv3-2, synapse, 0.9, 0, 0.16929998993873596
conv3-2, synapse, 1.0, 0, 0.004999999888241291
conv3-2, node, 0.0, 0, 0.9038199782371521
conv3-2, node, 0.1, 0, 0.8971999883651733
conv3-2, node, 0.2, 0, 0.8871199488639832
conv3-2, node, 0.3, 0, 0.8629199862480164
conv3-2, node, 0.4, 0, 0.8272199630737305
conv3-2, node, 0.5, 0, 0.7152799963951111
conv3-2, node, 0.6, 0, 0.6111400127410889
conv3-2, node, 0.7, 0, 0.48315998911857605
conv3-2, node, 0.8, 0, 0.1396999955177307
conv3-2, node, 0.9, 0, 0.04619999974966049
conv3-2, node, 1.0, 0, 0.004999999888241291
conv3-3, synapse, 0.0, 0, 0.9038199782371521
conv3-3, synapse, 0.1, 0, 0.9018599987030029
conv3-3, synapse, 0.2, 0, 0.8991999626159668
conv3-3, synapse, 0.3, 0, 0.8945399522781372
conv3-3, synapse, 0.4, 0, 0.8892599940299988
conv3-3, synapse, 0.5, 0, 0.8693999648094177
conv3-3, synapse, 0.6, 0, 0.8155999779701233
conv3-3, synapse, 0.7, 0, 0.7913599610328674
conv3-3, synapse, 0.8, 0, 0.5954999923706055
conv3-3, synapse, 0.9, 0, 0.15021999180316925
conv3-3, synapse, 1.0, 0, 0.004999999888241291
conv3-3, node, 0.0, 0, 0.9038199782371521
conv3-3, node, 0.1, 0, 0.8914600014686584
conv3-3, node, 0.2, 0, 0.8710999488830566
conv3-3, node, 0.3, 0, 0.817799985408783
conv3-3, node, 0.4, 0, 0.7713199853897095
conv3-3, node, 0.5, 0, 0.6813600063323975
conv3-3, node, 0.6, 0, 0.45151999592781067
conv3-3, node, 0.7, 0, 0.1462000012397766
conv3-3, node, 0.8, 0, 0.10983999818563461
conv3-3, node, 0.9, 0, 0.029719999060034752
conv3-3, node, 1.0, 0, 0.004999999888241291
conv4-1, synapse, 0.0, 0, 0.9038199782371521
conv4-1, synapse, 0.1, 0, 0.9010799527168274
conv4-1, synapse, 0.2, 0, 0.9004999995231628
conv4-1, synapse, 0.3, 0, 0.8931599855422974
conv4-1, synapse, 0.4, 0, 0.8909199833869934
conv4-1, synapse, 0.5, 0, 0.8705799579620361
conv4-1, synapse, 0.6, 0, 0.8576599955558777
conv4-1, synapse, 0.7, 0, 0.7985000014305115
conv4-1, synapse, 0.8, 0, 0.6327599883079529
conv4-1, synapse, 0.9, 0, 0.13419999182224274
conv4-1, synapse, 1.0, 0, 0.004999999888241291
conv4-1, node, 0.0, 0, 0.9038199782371521
conv4-1, node, 0.1, 0, 0.8969399929046631
conv4-1, node, 0.2, 0, 0.8833000063896179
conv4-1, node, 0.3, 0, 0.8617199659347534
conv4-1, node, 0.4, 0, 0.8375599980354309
conv4-1, node, 0.5, 0, 0.7790399789810181
conv4-1, node, 0.6, 0, 0.6770600080490112
conv4-1, node, 0.7, 0, 0.5011199712753296
conv4-1, node, 0.8, 0, 0.2694399952888489
conv4-1, node, 0.9, 0, 0.06881999969482422
conv4-1, node, 1.0, 0, 0.004999999888241291
conv4-2, synapse, 0.0, 0, 0.9038199782371521
conv4-2, synapse, 0.1, 0, 0.9030799865722656
conv4-2, synapse, 0.2, 0, 0.9011600017547607
conv4-2, synapse, 0.3, 0, 0.8997199535369873
conv4-2, synapse, 0.4, 0, 0.894599974155426
conv4-2, synapse, 0.5, 0, 0.8881199955940247
conv4-2, synapse, 0.6, 0, 0.8784799575805664
conv4-2, synapse, 0.7, 0, 0.8581799864768982
conv4-2, synapse, 0.8, 0, 0.7853599786758423
conv4-2, synapse, 0.9, 0, 0.3958599865436554
conv4-2, synapse, 1.0, 0, 0.004999999888241291
conv4-2, node, 0.0, 0, 0.9038199782371521
conv4-2, node, 0.1, 0, 0.8966999650001526
conv4-2, node, 0.2, 0, 0.8884799480438232
conv4-2, node, 0.3, 0, 0.8639199733734131
conv4-2, node, 0.4, 0, 0.8244999647140503
conv4-2, node, 0.5, 0, 0.7906599640846252
conv4-2, node, 0.6, 0, 0.7032399773597717
conv4-2, node, 0.7, 0, 0.5105000138282776
conv4-2, node, 0.8, 0, 0.27296000719070435
conv4-2, node, 0.9, 0, 0.09445999562740326
conv4-2, node, 1.0, 0, 0.004999999888241291
conv4-3, synapse, 0.0, 0, 0.9038199782371521
conv4-3, synapse, 0.1, 0, 0.902679979801178
conv4-3, synapse, 0.2, 0, 0.9007599949836731
conv4-3, synapse, 0.3, 0, 0.8990599513053894
conv4-3, synapse, 0.4, 0, 0.8955199718475342
conv4-3, synapse, 0.5, 0, 0.8869400024414062
conv4-3, synapse, 0.6, 0, 0.8768199682235718
conv4-3, synapse, 0.7, 0, 0.8513000011444092
conv4-3, synapse, 0.8, 0, 0.7559599876403809
conv4-3, synapse, 0.9, 0, 0.3469599783420563
conv4-3, synapse, 1.0, 0, 0.004999999888241291
conv4-3, node, 0.0, 0, 0.9038199782371521
conv4-3, node, 0.1, 0, 0.8938799500465393
conv4-3, node, 0.2, 0, 0.880840003490448
conv4-3, node, 0.3, 0, 0.8601799607276917
conv4-3, node, 0.4, 0, 0.8136799931526184
conv4-3, node, 0.5, 0, 0.7489999532699585
conv4-3, node, 0.6, 0, 0.7019000053405762
conv4-3, node, 0.7, 0, 0.5338199734687805
conv4-3, node, 0.8, 0, 0.3012000024318695
conv4-3, node, 0.9, 0, 0.1157199963927269
conv4-3, node, 1.0, 0, 0.004999999888241291
conv5-1, synapse, 0.0, 0, 0.9038199782371521
conv5-1, synapse, 0.1, 0, 0.9021999835968018
conv5-1, synapse, 0.2, 0, 0.9006800055503845
conv5-1, synapse, 0.3, 0, 0.8969999551773071
conv5-1, synapse, 0.4, 0, 0.8954599499702454
conv5-1, synapse, 0.5, 0, 0.8896200060844421
conv5-1, synapse, 0.6, 0, 0.8742799758911133
conv5-1, synapse, 0.7, 0, 0.8448399901390076
conv5-1, synapse, 0.8, 0, 0.782539963722229
conv5-1, synapse, 0.9, 0, 0.43511998653411865
conv5-1, synapse, 1.0, 0, 0.004999999888241291
conv5-1, node, 0.0, 0, 0.9038199782371521
conv5-1, node, 0.1, 0, 0.8936399817466736
conv5-1, node, 0.2, 0, 0.8736599683761597
conv5-1, node, 0.3, 0, 0.852400004863739
conv5-1, node, 0.4, 0, 0.8219199776649475
conv5-1, node, 0.5, 0, 0.7562400102615356
conv5-1, node, 0.6, 0, 0.6874200105667114
conv5-1, node, 0.7, 0, 0.5524399876594543
conv5-1, node, 0.8, 0, 0.36229997873306274
conv5-1, node, 0.9, 0, 0.14323998987674713
conv5-1, node, 1.0, 0, 0.004999999888241291
conv5-2, synapse, 0.0, 0, 0.9038199782371521
conv5-2, synapse, 0.1, 0, 0.9025599956512451
conv5-2, synapse, 0.2, 0, 0.9005399942398071
conv5-2, synapse, 0.3, 0, 0.8980199694633484
conv5-2, synapse, 0.4, 0, 0.8968999981880188
conv5-2, synapse, 0.5, 0, 0.8896200060844421
conv5-2, synapse, 0.6, 0, 0.8805399537086487
conv5-2, synapse, 0.7, 0, 0.8666999936103821
conv5-2, synapse, 0.8, 0, 0.8214399814605713
conv5-2, synapse, 0.9, 0, 0.640720009803772
conv5-2, synapse, 1.0, 0, 0.004999999888241291
conv5-2, node, 0.0, 0, 0.9038199782371521
conv5-2, node, 0.1, 0, 0.8945800065994263
conv5-2, node, 0.2, 0, 0.8763799667358398
conv5-2, node, 0.3, 0, 0.8526999950408936
conv5-2, node, 0.4, 0, 0.8231599926948547
conv5-2, node, 0.5, 0, 0.7655400037765503
conv5-2, node, 0.6, 0, 0.6996399760246277
conv5-2, node, 0.7, 0, 0.5670799612998962
conv5-2, node, 0.8, 0, 0.3441399931907654
conv5-2, node, 0.9, 0, 0.1921200007200241
conv5-2, node, 1.0, 0, 0.004999999888241291
conv5-3, synapse, 0.0, 0, 0.9038199782371521
conv5-3, synapse, 0.1, 0, 0.9027000069618225
conv5-3, synapse, 0.2, 0, 0.9015199542045593
conv5-3, synapse, 0.3, 0, 0.8995199799537659
conv5-3, synapse, 0.4, 0, 0.896619975566864
conv5-3, synapse, 0.5, 0, 0.8927199840545654
conv5-3, synapse, 0.6, 0, 0.8811599612236023
conv5-3, synapse, 0.7, 0, 0.8693000078201294
conv5-3, synapse, 0.8, 0, 0.822219967842102
conv5-3, synapse, 0.9, 0, 0.6090399622917175
conv5-3, synapse, 1.0, 0, 0.004999999888241291
conv5-3, node, 0.0, 0, 0.9038199782371521
conv5-3, node, 0.1, 0, 0.8959999680519104
conv5-3, node, 0.2, 0, 0.8834399580955505
conv5-3, node, 0.3, 0, 0.8693199753761292
conv5-3, node, 0.4, 0, 0.8489799499511719
conv5-3, node, 0.5, 0, 0.811739981174469
conv5-3, node, 0.6, 0, 0.754040002822876
conv5-3, node, 0.7, 0, 0.663320004940033
conv5-3, node, 0.8, 0, 0.5341599583625793
conv5-3, node, 0.9, 0, 0.28402000665664673
conv5-3, node, 1.0, 0, 0.004999999888241291
dense1, synapse, 0.0, 0, 0.9038199782371521
dense1, synapse, 0.1, 0, 0.9036999940872192
dense1, synapse, 0.2, 0, 0.9035199880599976
dense1, synapse, 0.3, 0, 0.9037399888038635
dense1, synapse, 0.4, 0, 0.9034199714660645
dense1, synapse, 0.5, 0, 0.9022600054740906
dense1, synapse, 0.6, 0, 0.9017399549484253
dense1, synapse, 0.7, 0, 0.9000599980354309
dense1, synapse, 0.8, 0, 0.8969999551773071
dense1, synapse, 0.9, 0, 0.8890599608421326
dense1, synapse, 1.0, 0, 0.004999999888241291
dense1, node, 0.0, 0, 0.9038199782371521
dense1, node, 0.1, 0, 0.9036999940872192
dense1, node, 0.2, 0, 0.9020400047302246
dense1, node, 0.3, 0, 0.9011600017547607
dense1, node, 0.4, 0, 0.8989199995994568
dense1, node, 0.5, 0, 0.8971799612045288
dense1, node, 0.6, 0, 0.891539990901947
dense1, node, 0.7, 0, 0.8866599798202515
dense1, node, 0.8, 0, 0.870199978351593
dense1, node, 0.9, 0, 0.8015999794006348
dense1, node, 1.0, 0, 0.004999999888241291
dense2, synapse, 0.0, 0, 0.9038199782371521
dense2, synapse, 0.1, 0, 0.9036799669265747
dense2, synapse, 0.2, 0, 0.9029399752616882
dense2, synapse, 0.3, 0, 0.9036799669265747
dense2, synapse, 0.4, 0, 0.9030799865722656
dense2, synapse, 0.5, 0, 0.9021399617195129
dense2, synapse, 0.6, 0, 0.900879979133606
dense2, synapse, 0.7, 0, 0.9013999700546265
dense2, synapse, 0.8, 0, 0.8950999975204468
dense2, synapse, 0.9, 0, 0.8782599568367004
dense2, synapse, 1.0, 0, 0.004999999888241291
dense2, node, 0.0, 0, 0.9038199782371521
dense2, node, 0.1, 0, 0.9033599495887756
dense2, node, 0.2, 0, 0.9017599821090698
dense2, node, 0.3, 0, 0.900879979133606
dense2, node, 0.4, 0, 0.9002199769020081
dense2, node, 0.5, 0, 0.8988999724388123
dense2, node, 0.6, 0, 0.8932999968528748
dense2, node, 0.7, 0, 0.885979950428009
dense2, node, 0.8, 0, 0.8725599646568298
dense2, node, 0.9, 0, 0.8292799592018127
dense2, node, 1.0, 0, 0.004999999888241291
dense3, synapse, 0.0, 0, 0.9038199782371521
dense3, synapse, 0.1, 0, 0.902239978313446
dense3, synapse, 0.2, 0, 0.9002799987792969
dense3, synapse, 0.3, 0, 0.8976799845695496
dense3, synapse, 0.4, 0, 0.8941400051116943
dense3, synapse, 0.5, 0, 0.8856399655342102
dense3, synapse, 0.6, 0, 0.8802799582481384
dense3, synapse, 0.7, 0, 0.865559995174408
dense3, synapse, 0.8, 0, 0.8424199819564819
dense3, synapse, 0.9, 0, 0.7350599765777588
dense3, synapse, 1.0, 0, 0.004999999888241291
dense3, node, 0.0, 0, 0.9038199782371521
dense3, node, 0.1, 0, 0.8193999528884888
dense3, node, 0.2, 0, 0.7331199645996094
dense3, node, 0.3, 0, 0.6446799635887146
dense3, node, 0.4, 0, 0.557379961013794
dense3, node, 0.5, 0, 0.4687599837779999
dense3, node, 0.6, 0, 0.3773399889469147
dense3, node, 0.7, 0, 0.28731998801231384
dense3, node, 0.8, 0, 0.19275999069213867
dense3, node, 0.9, 0, 0.09809999912977219
dense3, node, 1.0, 0, 0.004999999888241291
